address,desa,kecamatan,keyword,latitude,longitude,nama,url
"HVW3+GMH, Sungai Mata Allo, Kec. Baraka, Kabupaten Enrekang, Sulawesi Selatan 91752",Sungai Mata Allo,Baraka,pasar,-3.4539953,119.7153574,PASAR CITRA BARAKA,"https://www.google.com/maps/place/PASAR+CITRA+BARAKA/@-3.4539953,119.7153574,12z/data=!4m10!1m2!2m1!1spasar+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d94132d992b864d:0xaf1c771d36fb9d3f!8m2!3d-3.4037679!4d119.8540817!15sCi9wYXNhciBkaSBrZWNhbWF0YW4gQW5nZ2VyYWphIEthYnVwYXRlbiBFbnJla2FuZ1oxIi9wYXNhciBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ5IBBm1hcmtldJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSYVp6Z3RVR2RCUlJBQqoBYxABKgkiBXBhc2FyKCYyHxABIhtxIFXItiS42kDIyQajZ84sRa3Q4CLYINuWVdQyMxACIi9wYXNhciBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAPoBBAgAEBI!16s%2Fg%2F11tk2sw692?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"CQMF+XQP, Jl. Tanggul Barat, Juppandang, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91711",Juppandang,Enrekang,pasar,-3.4539953,119.7153574,Pasar sentral Enrekang,"https://www.google.com/maps/place/Pasar+sentral+Enrekang/@-3.4539953,119.7153574,12z/data=!4m10!1m2!2m1!1spasar+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d94410043057ba1:0x6ee926a18a5f40fa!8m2!3d-3.5650297!4d119.7744586!15sCi9wYXNhciBkaSBrZWNhbWF0YW4gQW5nZ2VyYWphIEthYnVwYXRlbiBFbnJla2FuZ5IBBm1hcmtldKoBYxABKgkiBXBhc2FyKCYyHxABIhtxIFXItiS42kDIyQajZ84sRa3Q4CLYINuWVdQyMxACIi9wYXNhciBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11vrlr1dy8?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JQQX+235, Salu Dewata, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91754",Salu Dewata,Anggeraja,pasar,-3.4539953,119.7153574,Bawang Merah Enrekang,"https://www.google.com/maps/place/Bawang+Merah+Enrekang/@-3.4539953,119.7153574,12z/data=!4m10!1m2!2m1!1spasar+di+kecamatan+Anggeraja+Kabupaten+Enrekang!3m6!1s0x2d940d88db530f15:0x74e869cf5843ab7b!8m2!3d-3.362476!4d119.7977224!15sCi9wYXNhciBkaSBrZWNhbWF0YW4gQW5nZ2VyYWphIEthYnVwYXRlbiBFbnJla2FuZ5IBBm1hcmtldKoBYxABKgkiBXBhc2FyKCYyHxABIhtxIFXItiS42kDIyQajZ84sRa3Q4CLYINuWVdQyMxACIi9wYXNhciBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11v69svzdl?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"HQW7+W5V, Singki, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Singki,Anggeraja,minimarket,-3.4536455,119.7153573,Kios adedaffa,"https://www.google.com/maps/place/Kios+adedaffa/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d946d00232fad21:0x340348da5483ee64!8m2!3d-3.4022146!4d119.7630797!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERY29udmVuaWVuY2Vfc3RvcmWqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11x6l1fvvq?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"GQRQ+RCQ, Mandatte, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Mandatte,Anggeraja,minimarket,-3.4536455,119.7153573,Kios Aira,"https://www.google.com/maps/place/Kios+Aira/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d946d004b5e622d:0xf0ec491b18632896!8m2!3d-3.4579051!4d119.7886007!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERY29udmVuaWVuY2Vfc3RvcmWqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11vzy17571?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"GQJG+QC9, Tindallun, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Tindallun,Anggeraja,minimarket,-3.4536455,119.7153573,KIOS AZZA,"https://www.google.com/maps/place/KIOS+AZZA/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d946b6beb8bd167:0x49b88468a391e547!8m2!3d-3.4680911!4d119.7761038!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERY29udmVuaWVuY2Vfc3RvcmWqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11mtryf13b?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JRW9+MWQ, Kalosi, Kec. Alla, Kabupaten Enrekang, Sulawesi Selatan",Kalosi,Alla,minimarket,-3.4536455,119.7153573,Andri Mart,"https://www.google.com/maps/place/Andri+Mart/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d940db956dbd3b1:0xc9a261c62980071!8m2!3d-3.3533504!4d119.8199556!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERY29udmVuaWVuY2Vfc3RvcmWqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11sv12bcc_?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JRR7+G9G, Kalosi, Kec. Alla, Kabupaten Enrekang, Sulawesi Selatan 91754",Kalosi,Alla,minimarket,-3.4536455,119.7153573,Minimarket Pertamina Kalosi,"https://www.google.com/maps/place/Minimarket+Pertamina+Kalosi/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d940d3f989e3661:0xb0d50ea734804cc8!8m2!3d-3.3586825!4d119.8134396!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgENZ3JvY2VyeV9zdG9yZaoBdwoIL20vMGNyanMQASoOIgptaW5pbWFya2V0KCYyHxABIhtxIM5a1mogXYEBjjVOI8VVun7eJUwkTCb5cY4yOBACIjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11ghf7jb_k?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Markaz mafatihul khair Sossok, Jalan poros enrekang toraja, Mataran, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 78562",Mataran,Anggeraja,minimarket,-3.4536455,119.7153573,Suka SUSU KURMA,"https://www.google.com/maps/place/Suka+SUSU+KURMA/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d94139c866dd37b:0xb2cecc89534c8e44!8m2!3d-3.3917454!4d119.7982191!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERY29udmVuaWVuY2Vfc3RvcmWqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11sfjkwbn5?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"CQWF+773, Jln. Bt Sawah, Puserren, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91711",Puserren,Enrekang,minimarket,-3.4536455,119.7153573,Kios Ende,"https://www.google.com/maps/place/Kios+Ende/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d94406c5d2b3915:0x5d5350c511871ecc!8m2!3d-3.5543651!4d119.7731688!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERY29udmVuaWVuY2Vfc3RvcmWqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11cjkv_28n?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"FQVM+443, Bamba Puang, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Bamba Puang,Anggeraja,minimarket,-3.4536455,119.7153573,Kios 5 Putri Tani,"https://www.google.com/maps/place/Kios+5+Putri+Tani/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d946b29965c5c51:0x1f61b756cec35b81!8m2!3d-3.5072465!4d119.7827816!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEFa2lvc2uqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11fn0d1hdl?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JR35+9HG, Tampo, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Tampo,Anggeraja,minimarket,-3.4536455,119.7153573,Kios lastri,"https://www.google.com/maps/place/Kios+lastri/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d94130001cd3597:0xb518c7ab5ea55189!8m2!3d-3.3973584!4d119.8094155!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERY29udmVuaWVuY2Vfc3RvcmWqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11ldy57w7l?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Jl. Poros Enrekang-Makale, Kalimbua, Kalosi, Kec. Alla, Kabupaten Enrekang, Sulawesi Selatan",Kalosi,Alla,minimarket,-3.4536455,119.7153573,Al-Fazza Mart,"https://www.google.com/maps/place/Al-Fazza+Mart/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d940d18ab05ee4b:0x616246f1b2757389!8m2!3d-3.3577528!4d119.8151002!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERY29udmVuaWVuY2Vfc3RvcmWqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11ss52fj00?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Mampu, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Mampu,Anggeraja,minimarket,-3.4536455,119.7153573,"Kios ""Salak Duri""","https://www.google.com/maps/place/Kios+%22Salak+Duri%22/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d940d38dca9b30d:0xb95dbf66e185c321!8m2!3d-3.3714819!4d119.8051796!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgELc3VwZXJtYXJrZXSqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11f2wcq728?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Jl. Sultan Hasanuddin No.238, Puserren, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91711",Puserren,Enrekang,minimarket,-3.4536455,119.7153573,Indomaret,"https://www.google.com/maps/place/Indomaret/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d94406f99936019:0x6e4a869deaf316fd!8m2!3d-3.5596091!4d119.7751182!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nWjYiNG1pbmltYXJrZXQgZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmeSARFjb252ZW5pZW5jZV9zdG9yZaoBdwoIL20vMGNyanMQASoOIgptaW5pbWFya2V0KCYyHxABIhtxIM5a1mogXYEBjjVOI8VVun7eJUwkTCb5cY4yOBACIjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11gf4nc56_?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"GQCV+VCC, Jl. Poros Enrekang-Makale, Bamba Puang, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Bamba Puang,Anggeraja,minimarket,-3.4536455,119.7153573,Kios Ragu,"https://www.google.com/maps/place/Kios+Ragu/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d9414b5cba286ab:0xb7d489d4d0781c50!8m2!3d-3.4778245!4d119.7935293!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEFc3RvcmWqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11h4n0tpq0?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"To'cemba, Mata Allo, Kec. Alla, Kabupaten Enrekang, Sulawesi Selatan 91754",Mata Allo,Alla,minimarket,-3.4536455,119.7153573,Gardu Sendja QR,"https://www.google.com/maps/place/Gardu+Sendja+QR/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d940db3259e9579:0xab4fe8eedcfedc04!8m2!3d-3.3433959!4d119.7953526!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nWjYiNG1pbmltYXJrZXQgZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmeSARFjb252ZW5pZW5jZV9zdG9yZaoBdwoIL20vMGNyanMQASoOIgptaW5pbWFya2V0KCYyHxABIhtxIM5a1mogXYEBjjVOI8VVun7eJUwkTCb5cY4yOBACIjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11ks6bmzj6?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"CQP8+8GQ, Juppandang, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91711",Juppandang,Enrekang,minimarket,-3.4536455,119.7153573,Sindo Mart,"https://www.google.com/maps/place/Sindo+Mart/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d94410ceb9c4581:0xf99c2d8b8bf162a1!8m2!3d-3.5641583!4d119.7663493!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERY29udmVuaWVuY2Vfc3RvcmWqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11hdjg7h5q?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JRXC+537, Kalosi, Kec. Alla, Kabupaten Enrekang, Sulawesi Selatan 91754",Kalosi,Alla,minimarket,-3.4536455,119.7153573,Toko Anugrah,"https://www.google.com/maps/place/Toko+Anugrah/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d940ce3a69c1fa9:0xcb6f179d7de46c47!8m2!3d-3.3520916!4d119.8201675!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEPd2FyZWhvdXNlX3N0b3JlqgF3CggvbS8wY3JqcxABKg4iCm1pbmltYXJrZXQoJjIfEAEiG3EgzlrWaiBdgQGONU4jxVW6ft4lTCRMJvlxjjI4EAIiNG1pbmltYXJrZXQgZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmfgAQA!16s%2Fg%2F11c6zxw81x?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"Jl. Jenderal Sudirman No.155, Galonta, Kec. Enrekang, Kabupaten Enrekang, Sulawesi Selatan 91711",Galonta,Enrekang,minimarket,-3.4536455,119.7153573,KNQ SHOP,"https://www.google.com/maps/place/KNQ+SHOP/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d9441790050d65b:0x51f10bead486bb6c!8m2!3d-3.5716553!4d119.7757709!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nWjYiNG1pbmltYXJrZXQgZGkga2VjYW1hdGFuIGFuZ2dlcmFqYSBrYWJ1cGF0ZW4gZW5yZWthbmeSARFjb252ZW5pZW5jZV9zdG9yZaoBdwoIL20vMGNyanMQASoOIgptaW5pbWFya2V0KCYyHxABIhtxIM5a1mogXYEBjjVOI8VVun7eJUwkTCb5cY4yOBACIjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBhbmdnZXJhamEga2FidXBhdGVuIGVucmVrYW5n4AEA!16s%2Fg%2F11lh3sv2dw?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JL. Kebun Karet, Rt.13 Rw.6, Loktabat Utara, Tanete, Banjar Baru Utara, Kabupaten Enrekang, Sulawesi Selatan 91752",Unknown,Unknown,minimarket,-3.4536455,119.7153573,Sri Gi Mart,"https://www.google.com/maps/place/Sri+Gi+Mart/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d9413247bea5f2b:0xb98df948861dc626!8m2!3d-3.432546!4d119.805851!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERY29udmVuaWVuY2Vfc3RvcmWqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11b6d61vb7?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"GQ6Q+H5C, Jl. Poros Enrekang-Makale, Bamba Puang, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Bamba Puang,Anggeraja,minimarket,-3.4536455,119.7153573,Kios Arham,"https://www.google.com/maps/place/Kios+Arham/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d946b32a46ddad7:0xd755934046c4ddcd!8m2!3d-3.4885571!4d119.7878925!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgEFc3RvcmWqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11h4_9z9jq?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"GQRQ+9CF, Jl. Poros Enrekang-Makale, Mandatte, Kec. Anggeraja, Kabupaten Enrekang, Sulawesi Selatan 91752",Mandatte,Anggeraja,minimarket,-3.4536455,119.7153573,Kios quthbie,"https://www.google.com/maps/place/Kios+quthbie/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d946d4506543707:0x8cb815a8e836024e!8m2!3d-3.4590681!4d119.7885518!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgELc3VwZXJtYXJrZXSqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11h4rscdkw?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
"JL. Kebun Karet, Rt.13 Rw.6, Loktabat Utara, Tanete, Banjar Baru Utara, Kabupaten Enrekang, Sulawesi Selatan 91752",Unknown,Unknown,minimarket,-3.4536455,119.7153573,V. Mart,"https://www.google.com/maps/place/V.+Mart/@-3.4536455,119.7153573,12z/data=!4m11!1m3!2m2!1sminimarket+di+kecamatan+Anggeraja+Kabupaten+Enrekang!6e2!3m6!1s0x2d9413247bea5f2b:0x4c52570dfcc25c92!8m2!3d-3.432546!4d119.805851!15sCjRtaW5pbWFya2V0IGRpIGtlY2FtYXRhbiBBbmdnZXJhamEgS2FidXBhdGVuIEVucmVrYW5nkgERY29udmVuaWVuY2Vfc3RvcmWqAXcKCC9tLzBjcmpzEAEqDiIKbWluaW1hcmtldCgmMh8QASIbcSDOWtZqIF2BAY41TiPFVbp-3iVMJEwm-XGOMjgQAiI0bWluaW1hcmtldCBkaSBrZWNhbWF0YW4gYW5nZ2VyYWphIGthYnVwYXRlbiBlbnJla2FuZ-ABAA!16s%2Fg%2F11b6dqcpln?hl=id&entry=ttu&g_ep=EgoyMDI1MDUyOC4wIKXMDSoASAFQAw%3D%3D"
